communityname,racepctblack,racePctHisp,pctUrban,PctNotSpeakEnglWell,medIncome,pctWPubAsst,PctPopUnderPov,PctUnemployed,PctFam2Par,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctSameHouse85,murdPerPop,robbbPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop
BrownDeervillage,6.45,1.19,100.0,0.75,1.5382983737921283,1.75,4.54,1.79,87.05,95.42,0.0,0.0,62.4,0.0,58.37,325.19,0.0,141.75
NorthCharlestoncity,34.35,2.48,100.0,0.62,-1.1332783407966065,7.96,21.73,4.82,62.54,88.32,5.08,11.93,29.01,13.26,633.41,1222.64,16.2,2264.09
NorthMiamicity,31.88,24.56,100.0,8.9,-0.7710346452981381,4.62,15.48,8.23,61.82,91.04,1.62,3.44,43.15,5.52,937.02,2457.56,23.93,1818.82
Waukeshacity,0.56,5.91,100.0,1.17,0.5598633042658496,5.07,6.13,3.09,78.19,96.24,0.36,1.36,46.4,1.65,31.34,178.15,28.04,138.56
GroveCitycity,0.54,0.54,100.0,0.25,0.3427999057270799,3.89,5.82,3.23,78.18,96.18,0.68,2.48,47.3,0.0,70.23,223.86,0.0,122.9
Smithfieldtown,0.55,0.59,83.02,0.42,1.3059156257365072,4.09,4.34,4.82,85.52,97.24,0.57,0.75,59.51,0.0,15.18,217.53,15.18,75.88
Bluefieldcity,22.62,0.35,0.0,0.09,-1.192788121612067,8.85,19.92,5.75,70.42,87.18,2.21,7.96,68.32,7.92,110.81,102.9,0.0,324.52
Tarborotown,31.56,0.44,0.0,0.79,-0.8326655668159322,8.95,13.39,4.44,63.34,93.83,1.08,6.65,55.16,0.0,245.68,54.6,63.69,1264.79
Pennsaukentownship,14.69,4.87,100.0,1.04,0.5486683950035353,5.33,5.46,4.26,75.99,97.57,5.83,2.49,65.77,5.57,362.1,1590.44,19.5,559.86
Perrysburgcity,0.64,1.44,100.0,0.15,1.51260900306387,2.33,2.12,3.98,88.38,95.52,0.0,0.46,50.3,0.0,7.22,108.32,0.0,21.66
Cullmancity,0.2,0.53,0.0,0.28,-1.21694555738864,10.92,17.25,4.42,75.02,94.72,1.28,6.17,51.7,0.0,38.41,175.57,21.08,389.55
Veronatownship,1.76,2.02,100.0,0.61,2.805444261135989,1.92,1.73,2.54,88.9,96.36,0.48,0.29,70.4,0.0,57.89,246.02,0.0,188.13
Fultoncity,0.56,1.4,0.0,0.72,-1.0,14.04,16.3,10.35,65.43,94.08,1.22,6.64,51.65,30.81,84.72,115.53,30.81,169.44
Jacksoncity,55.75,0.45,100.0,0.45,-0.962880037709168,10.83,22.68,8.79,57.38,90.54,10.37,7.47,54.94,40.84,771.31,2077.66,74.31,1424.74
Azusacity,3.84,53.45,100.0,14.45,0.0527928352580721,12.24,14.28,8.28,69.33,95.61,1.72,6.28,42.76,9.24,233.2,796.58,27.71,658.05
Barringtontown,0.33,0.79,100.0,0.43,2.5473721423521094,2.83,1.8,3.98,88.6,96.36,1.89,0.09,65.65,0.0,31.69,31.69,12.67,82.38
UpperChichestertownship,7.95,1.07,100.0,0.52,1.0340560923874618,4.18,4.15,2.91,81.06,93.13,2.53,1.11,64.89,0.0,117.95,478.34,19.66,281.76
Homewoodcity,8.23,0.83,100.0,0.8,-0.1090030638699033,2.61,6.66,3.15,73.75,94.99,0.37,1.23,42.54,8.31,241.05,727.32,21.08,374.05
Englewoodcity,39.47,15.67,100.0,6.88,1.80497289653547,5.71,8.42,5.32,69.19,95.32,2.5,2.68,58.38,4.0,275.8,523.62,4.0,623.55
Daytoncity,40.43,0.74,100.0,0.37,-1.37426349281169,15.5,26.53,10.39,49.22,90.42,14.44,8.83,51.74,27.32,822.52,1638.91,144.99,1629.43
SanLeandrocity,5.75,15.19,100.0,3.99,0.4996464765496111,5.49,4.98,5.29,72.16,96.49,0.28,1.73,55.58,7.16,512.61,1010.9,41.52,904.94
Simpsonvilletown,10.13,1.51,100.0,0.29,0.4182182418100401,3.76,4.04,3.64,79.63,94.07,0.38,2.82,50.92,0.0,30.79,100.05,0.0,153.93
Tooelecity,0.36,11.26,0.0,0.65,-0.195262785764789,6.95,11.94,10.08,75.35,93.29,7.47,6.11,53.88,6.61,6.61,376.73,0.0,198.28
CanonCitycity,1.35,7.87,0.0,0.38,-1.5340560923874618,7.98,18.95,9.17,69.97,90.19,1.27,8.98,46.79,0.0,41.82,181.24,6.97,223.06
Summervilletown,17.84,1.47,100.0,0.64,0.0008248880509073,5.11,9.83,4.22,77.21,91.73,3.28,6.76,35.15,4.43,181.64,420.88,0.0,699.98
WestWhitelandtownship,4.2,1.32,97.55,0.22,2.2574829130332312,1.1,1.55,3.06,86.83,93.9,0.67,0.93,46.94,0.0,23.78,436.02,15.86,71.35
WhitePlainscity,19.03,14.16,100.0,5.04,1.480438369078482,4.71,7.68,5.02,73.04,93.81,0.94,2.28,60.63,0.0,169.08,559.58,8.05,366.34
DelCitycity,10.97,2.95,100.0,0.99,-0.6942022154136225,5.89,14.87,7.85,69.81,85.33,20.13,4.78,58.27,8.37,117.16,447.74,8.37,292.91
ElkRivercity,0.17,0.74,0.0,0.24,0.7197737449917512,5.41,7.0,6.97,80.62,96.01,0.0,1.0,43.12,0.0,15.1,151.05,7.55,374.06
Ridgelandcity,12.05,0.94,100.0,0.0,0.0585670516144237,2.06,4.88,3.2,76.08,91.6,0.39,1.1,29.75,7.02,154.55,316.12,0.0,252.9
Laurelcity,13.98,3.02,100.0,1.13,1.480202686778223,2.36,3.5,2.22,72.24,94.5,1.0,1.66,29.02,4.6,345.27,731.98,21.08,626.09
Collingswoodborough,3.04,2.57,100.0,1.13,0.186778222955456,4.15,6.09,3.63,73.72,95.03,0.3,2.2,59.85,0.0,187.16,942.74,13.86,408.98
LosAltoscity,0.41,3.02,100.0,1.01,5.672637284939901,2.84,1.23,2.87,90.37,97.33,0.74,0.0,68.37,0.0,31.75,63.5,38.81,105.84
Owassocity,1.33,1.17,0.0,0.25,0.1837143530520857,4.71,8.57,3.92,82.35,92.51,5.38,3.43,42.91,0.0,38.28,206.72,45.94,145.47
Milpitascity,5.86,18.61,100.0,6.95,2.862243695498468,7.01,4.9,4.86,80.2,97.47,1.37,0.55,42.19,0.0,110.3,378.95,7.12,327.36
Monroetown,1.65,2.11,58.3,0.83,3.3615366485976903,1.71,2.09,4.25,91.06,96.96,2.35,0.65,64.0,0.0,23.32,99.13,17.49,99.13
Middletowntownship,1.9,2.71,99.52,0.8,2.664624086731086,3.38,2.43,4.65,88.81,96.35,2.56,0.36,66.86,0.0,18.22,61.68,1.4,68.68
SanRafaelcity,2.94,14.36,100.0,7.78,1.2350930945086025,5.21,8.08,4.77,71.14,96.01,0.83,1.42,45.43,4.09,163.64,630.0,49.09,560.45
ElPasocity,3.44,69.02,99.97,14.73,-0.9404902191845392,9.74,25.32,9.85,72.19,95.21,5.24,8.62,52.51,7.96,264.48,939.66,78.11,1035.05
Pembroketown,0.5,0.45,42.9,0.23,1.825477256658025,5.15,4.11,7.29,86.9,95.6,3.72,0.75,67.62,0.0,25.86,226.32,0.0,303.91
Wheelingcity,4.46,0.3,100.0,0.49,-1.2241338675465472,8.21,16.91,6.66,69.05,87.8,5.84,8.11,62.6,2.93,164.32,258.22,29.34,534.04
Northbridgetown,0.43,0.81,76.34,0.59,0.611949092623144,7.06,5.86,7.65,77.29,94.83,2.7,1.58,57.59,0.0,7.18,86.14,0.0,674.75
Moultriecity,45.09,1.59,0.0,0.31,-1.7519443789771387,20.81,34.5,7.72,48.56,90.8,3.96,17.82,51.59,19.08,318.07,432.57,25.45,1278.63
ElRenocity,9.0,4.62,0.0,1.27,-1.1093565873202922,6.15,20.96,7.84,70.36,85.51,4.2,12.05,46.55,25.16,150.98,358.58,113.24,509.56
Bergenfieldborough,4.19,9.21,100.0,3.39,1.6818288946500115,3.68,3.34,5.04,83.53,97.39,0.0,0.68,69.04,0.0,47.97,99.94,4.0,151.91
SpringGardentownship,1.02,0.76,96.05,0.69,0.6602639641762904,1.74,4.73,2.8,85.86,97.44,0.93,0.27,58.46,0.0,52.65,52.65,8.77,70.19
LomaLindacity,6.37,13.59,100.0,6.09,0.2149422578364364,11.8,11.76,4.72,73.74,92.29,0.6,3.84,28.06,5.39,161.55,1389.34,10.77,350.03
Moscowcity,0.88,1.81,0.0,0.53,-1.350930945086024,3.72,23.4,6.09,79.84,97.38,3.39,3.18,27.53,0.0,5.15,87.59,20.61,159.72
Hurstcity,2.61,5.18,100.0,1.0,0.7108178175818995,3.24,7.77,5.45,77.07,92.59,0.1,3.96,47.78,5.57,175.39,556.81,19.49,860.27
TerreHautecity,9.42,1.31,100.0,0.72,-1.452156493047372,9.56,20.43,8.33,65.58,89.25,4.48,10.43,48.43,9.88,79.03,433.04,39.52,321.08
Brawleycity,2.48,69.1,0.0,14.8,-1.069526278576479,19.49,24.31,14.81,68.15,94.56,4.5,8.46,52.49,4.56,173.22,355.56,72.94,989.2
Oregoncity,1.11,3.41,100.0,0.66,0.3845156728729672,6.42,7.67,6.57,79.91,94.48,1.5,1.4,62.66,0.0,185.23,528.44,38.13,403.14
Freeportcity,15.27,38.59,0.0,6.47,-1.1734621729908083,9.91,24.2,9.57,73.62,78.39,9.76,19.83,47.24,0.0,89.26,681.6,48.69,592.34
Edwardsvillecity,7.31,0.77,100.0,0.28,0.1522507659674758,3.92,9.0,4.28,80.26,93.89,1.07,1.74,51.66,6.56,45.95,105.03,13.13,374.06
Penntownship,0.46,0.37,69.81,0.49,0.2095215649304737,3.73,3.75,5.87,90.78,97.27,1.95,0.22,73.39,0.0,42.17,151.82,59.04,101.21
LowerMorelandtownship,0.31,0.67,100.0,1.47,3.4744284704218713,2.54,2.33,2.72,91.05,97.9,0.0,0.19,74.33,0.0,25.07,325.9,8.36,83.56
Manheimtownship,1.06,1.04,90.75,0.68,1.1794720716474192,2.79,2.42,2.34,86.51,96.79,0.0,0.47,56.23,0.0,61.28,146.39,10.21,125.96
SanBernardinocity,16.01,34.57,100.0,8.34,-0.6962055149658261,17.98,22.79,10.69,61.49,92.65,10.55,7.95,40.1,40.84,848.7,1968.99,78.85,2758.9
WestHollywoodcity,3.42,8.73,100.0,7.53,-0.2506481263257129,8.39,11.43,7.04,67.66,94.74,0.88,0.89,42.21,14.44,1172.43,2457.56,57.78,2507.51
Rochestercity,31.53,8.66,100.0,2.55,-1.0200329955220362,16.52,23.5,8.8,46.1,92.54,9.51,7.79,45.53,27.74,709.86,1280.18,150.81,1171.84
Normancity,3.57,2.38,92.66,0.71,-0.7395710582135282,3.22,15.04,6.05,75.6,89.5,3.74,4.9,36.91,2.28,43.27,343.87,11.39,230.0
TheColonycity,4.77,8.61,0.0,1.61,1.3318406787650248,1.33,2.85,4.49,88.01,94.69,0.26,1.41,42.45,0.0,18.54,159.42,92.69,140.88
Gladstonecity,0.46,2.12,100.0,0.66,0.0740042422814046,2.63,3.89,3.65,75.92,98.08,1.39,1.99,52.9,0.0,81.89,609.65,63.69,282.07
Lowellcity,2.39,10.15,100.0,6.99,-0.2462880037709168,14.64,17.99,10.68,62.75,91.85,3.08,5.04,48.07,6.21,312.7,2030.48,171.88,1274.62
LaPortecity,7.1,14.3,100.0,1.33,1.2128211171341032,4.01,8.82,5.22,81.51,91.75,2.92,4.82,47.39,3.17,47.61,247.59,15.87,384.08
Victoriacity,7.94,37.85,100.0,3.86,-0.6911383455102522,8.51,18.88,6.83,73.92,90.71,4.69,10.44,50.88,6.48,132.85,398.55,34.02,933.19
Gainesvillecity,23.5,7.91,0.0,2.92,-0.6778222955456045,8.46,18.74,5.04,59.56,90.71,0.28,9.96,47.0,15.09,236.44,699.27,55.34,1232.52
Yarmouthtown,1.09,1.4,99.32,0.6,-0.497171812396889,6.95,9.5,7.93,65.23,60.29,0.22,1.07,53.71,0.0,40.09,249.43,31.18,445.41
Soloncity,3.37,0.46,100.0,0.77,2.6589677115248644,0.89,2.48,2.32,90.43,96.06,0.0,0.39,57.81,0.0,24.32,194.55,0.0,58.37
Davenportcity,7.89,3.46,99.68,0.83,-0.6154843271270327,8.0,15.59,6.51,68.0,92.22,7.84,4.27,51.41,4.11,297.71,426.03,67.75,1565.55
Raleighcity,27.58,1.41,100.0,0.98,0.1190195616309215,4.07,11.8,3.97,69.26,92.64,1.06,3.65,36.91,11.21,330.02,366.56,12.04,842.7
Rexburgcity,0.29,3.08,0.0,1.06,-1.4444968182889466,3.97,41.77,8.7,86.22,96.17,1.47,4.56,27.5,0.0,0.0,67.16,6.72,53.73
Camdencity,56.42,31.17,100.0,7.12,-1.656257365071883,26.92,36.56,16.3,32.86,88.35,39.89,20.8,55.36,40.84,1172.43,2180.18,178.53,2758.9
Cranberrytownship,0.47,0.45,0.0,0.17,1.1271506009898655,1.84,2.54,4.56,88.73,95.49,0.41,0.52,50.97,0.0,0.0,159.29,0.0,21.66
ElMontecity,0.99,72.49,100.0,29.27,-0.4014847984916332,15.41,22.51,9.4,68.91,96.19,4.44,8.56,45.15,18.06,594.18,1139.87,70.35,1318.6
Hudsontown,0.56,1.08,69.47,0.64,1.9347160028281876,2.96,2.89,6.71,85.12,96.06,1.47,1.16,51.27,0.0,15.2,177.35,25.34,91.21
Austincity,12.43,22.95,100.0,3.55,-0.7102286118312515,4.5,17.93,6.32,68.53,88.53,6.05,7.47,36.25,7.37,309.75,867.9,121.51,599.78
OldBridgetownship,3.35,5.01,97.18,1.68,1.890289889229319,3.27,3.47,4.49,84.91,94.64,1.41,0.89,59.15,1.7,50.98,446.97,33.99,141.06
Hannibalcity,6.34,0.48,0.0,0.24,-1.3370256893707282,11.13,19.21,9.47,74.24,89.84,4.49,7.01,53.07,0.0,38.33,169.76,54.76,657.14
Worcestercity,4.52,9.58,100.0,3.59,-0.2929530992222484,12.78,15.3,8.27,62.7,92.14,3.14,4.09,52.72,7.22,377.65,1017.5,21.08,374.06
Greenwoodcity,43.14,0.52,0.0,0.39,-1.5034173933537591,11.17,22.9,7.69,53.96,91.93,11.53,15.5,50.91,21.53,271.33,284.25,12.92,2758.9
Snydercity,4.18,27.56,0.0,3.43,-0.9361300966297432,6.72,18.61,7.89,80.31,84.27,3.04,9.48,52.41,0.0,0.0,32.29,8.07,750.73
TarponSpringscity,8.04,1.8,100.0,2.09,-0.7142352109356588,5.31,10.82,6.91,71.49,81.15,0.47,5.45,48.4,5.08,162.61,142.28,0.0,985.82
Keizercity,0.5,5.65,100.0,1.07,-0.0445439547489983,5.42,7.05,5.55,74.1,97.15,1.23,3.8,46.21,0.0,47.36,353.4,40.08,142.09
LincolnParkborough,0.95,3.47,100.0,1.83,2.632571293895829,2.5,1.6,3.8,82.06,96.22,1.97,0.36,52.89,0.0,0.0,116.68,8.98,98.73
Lackawannacity,8.79,5.09,100.0,1.95,-1.1938486919632336,10.65,16.68,8.55,63.07,94.14,5.69,4.65,69.86,0.0,174.01,676.15,21.08,1441.78
Englewoodcity,1.62,0.51,100.0,0.16,0.6653311336318642,2.46,3.14,3.15,82.67,97.28,0.79,2.13,55.59,0.0,26.49,317.88,61.81,105.96
Roanokecity,24.27,0.69,100.0,0.6,-1.0428941786471837,8.82,16.08,5.47,60.93,92.44,4.5,8.47,53.69,11.27,222.3,322.69,58.39,578.8
KansasCitycity,29.59,3.91,99.63,0.99,-0.5571529578128682,7.86,15.32,7.23,61.2,88.02,7.5,4.85,51.94,34.34,873.3,1904.84,118.28,2460.11
Florencecity,17.07,0.49,100.0,0.25,-1.1762903605939194,7.91,18.55,6.99,69.83,93.7,1.69,6.41,51.56,10.79,80.94,178.06,21.08,607.03
Cortlandcity,1.4,1.28,0.0,0.63,-1.0477256658024985,8.94,20.2,6.3,67.16,94.94,3.8,8.35,41.64,0.0,45.11,150.36,75.18,205.49
Norwalkcity,3.25,47.86,100.0,10.84,0.7875324063162856,10.72,9.29,6.64,75.68,96.69,4.11,2.96,55.42,5.93,388.15,1157.53,20.74,1174.32
Yonkerscity,14.11,16.74,100.0,5.82,0.5815460758897006,9.15,11.03,6.48,66.68,95.42,3.15,5.54,67.23,10.37,465.18,1019.9,48.59,737.62
BocaRatoncity,2.9,5.59,100.0,2.4,1.2812868253594154,2.24,5.51,3.29,81.02,79.58,0.58,0.74,45.32,10.38,121.6,570.91,10.38,360.34
Hamburgtownship,1.47,0.68,0.0,0.12,2.0080131982088143,2.82,3.23,3.55,89.01,87.13,0.31,1.15,51.61,0.0,14.88,156.23,22.32,374.06
Northfieldcity,0.73,1.38,0.0,0.44,-0.0975724723073297,3.43,10.89,3.05,78.71,95.82,0.56,2.22,34.58,0.0,6.21,155.29,37.27,105.6
ThousandOakscity,1.22,9.6,100.0,2.97,2.994932830544426,3.46,4.22,3.95,83.12,96.54,0.0,0.62,45.95,2.69,58.28,308.41,44.83,305.72
Rosevillecity,1.64,1.13,100.0,0.66,0.7566580249823238,3.28,3.71,3.56,79.49,95.4,0.15,0.49,58.1,0.0,32.95,401.37,26.96,374.06
Brunswickcity,58.24,0.89,100.0,0.2,-1.5887343860476075,16.03,26.25,9.38,45.55,89.28,6.89,12.34,51.96,38.69,552.76,641.2,0.0,2089.44
Goldsborocity,47.44,1.47,100.0,0.48,-1.3535234503888758,13.12,21.16,4.96,60.23,93.57,2.6,8.31,42.74,13.1,451.9,440.98,26.2,1477.94
SanJosecity,4.7,26.64,100.0,9.11,1.739924581663917,8.94,9.31,5.54,74.89,96.47,2.07,1.55,45.6,4.98,144.13,487.82,38.65,646.17
Oneontacity,2.13,2.13,0.0,0.63,-1.274216356351638,5.83,23.4,5.3,65.63,93.38,1.94,4.57,35.25,0.0,15.35,53.71,15.35,130.44
Folsomcity,9.9,10.89,100.0,1.29,1.801201979731322,6.44,5.17,4.16,83.56,92.98,0.15,0.81,28.91,0.0,42.71,266.32,0.0,190.95
LongBeachcity,7.76,10.77,100.0,2.98,1.1847749234032523,5.91,8.31,5.54,74.22,88.5,3.74,1.63,55.11,5.86,166.9,603.17,21.08,383.57
Farmingtoncity,0.81,15.97,0.0,1.47,-0.2981381098279519,6.5,15.23,7.17,75.8,91.31,2.37,8.67,49.23,5.41,102.75,267.7,37.86,816.61
Tredyffrintownship,3.94,0.87,92.67,0.62,3.5002356823002594,1.39,1.8,2.32,85.22,95.83,0.6,0.24,54.35,0.0,35.08,147.32,21.05,105.23
Shelbyvillecity,17.01,0.65,0.0,0.9,-1.33655432477021,11.33,19.77,6.23,64.3,92.23,1.46,12.86,51.24,6.28,81.63,138.15,18.84,583.99
Maywoodcity,0.41,93.11,100.0,38.33,-0.6921989158614188,10.52,21.26,12.22,71.08,97.25,6.52,8.93,47.97,21.83,291.06,800.41,32.74,865.9
Webstertown,0.73,2.25,94.41,1.27,-0.1619137402781051,8.02,9.27,6.53,69.97,88.85,1.71,3.08,58.4,0.0,23.71,231.12,5.93,349.65
Tiffincity,1.4,1.27,0.0,0.29,-0.8515201508366722,6.51,10.69,6.44,76.87,93.94,5.97,4.81,57.23,5.37,69.85,53.73,16.12,161.19
Hanovertownship,1.04,2.31,100.0,1.63,3.44650011784115,2.64,1.23,2.97,89.55,97.63,7.61,0.53,71.58,0.0,33.47,125.51,8.37,92.04
Colchestertown,0.55,0.92,68.82,0.11,0.927056328069762,3.27,4.44,3.76,77.39,85.22,5.6,1.23,45.0,0.0,0.0,85.06,21.08,26.17
Spartanburgcity,45.63,0.78,100.0,0.68,-1.0626914918689607,12.23,21.79,6.9,52.37,93.1,5.33,10.32,52.4,21.82,696.01,741.82,21.82,2758.9
Goffstowntown,0.29,0.88,60.79,0.7,1.2631392882394532,1.51,3.14,5.66,87.6,94.76,0.76,1.77,52.39,13.54,27.07,40.61,20.3,155.67
Austincity,0.21,0.87,0.0,0.69,-1.0822531227904784,7.73,10.27,4.37,73.64,95.4,1.55,2.86,60.54,0.0,22.77,186.72,9.11,374.06
Hanfordcity,5.27,29.55,0.0,5.55,-0.5670516144237567,16.21,15.65,9.04,68.11,93.5,5.17,5.65,45.13,2.93,111.28,553.46,23.43,676.45
Charlottecity,31.78,1.41,100.0,1.09,0.0509073768559981,5.19,10.83,4.16,67.14,93.29,3.16,4.28,45.81,22.42,593.04,546.18,71.49,1787.2
Anacortescity,0.54,2.03,0.0,0.87,-0.2971953806269149,6.91,11.56,8.03,75.86,93.53,5.26,3.3,47.55,0.0,0.0,191.1,61.15,68.8
Concordcity,20.56,0.55,100.0,0.52,-0.7032759839736036,7.47,12.13,4.09,67.71,93.04,3.58,5.17,54.46,12.72,187.66,248.09,50.89,728.37
Chattanoogacity,33.67,0.64,100.0,0.45,-1.089323591798256,9.76,18.18,6.9,59.57,89.33,4.3,7.15,53.12,24.57,458.48,1458.22,62.08,1960.67
MillValleycity,1.4,2.8,100.0,0.48,2.864364836200801,2.85,3.28,2.76,73.56,97.0,0.0,0.15,53.67,0.0,75.44,113.16,7.54,286.66
SugarLandcity,4.97,8.47,100.0,1.68,2.961348102757483,1.37,2.5,4.08,90.41,94.42,0.21,0.57,47.58,0.0,50.87,397.43,15.9,216.2
Portlandcity,0.82,23.98,100.0,1.41,0.76726372849399,1.83,7.03,5.29,83.91,90.23,1.35,6.76,45.34,14.39,0.0,79.15,14.39,86.34
Fallstownship,3.54,1.73,100.0,0.69,1.0424228140466651,4.29,4.28,4.5,80.47,94.28,1.71,0.68,60.86,0.0,61.8,379.26,11.24,137.66
Peterstownship,0.41,0.49,84.41,0.15,2.545840207400424,1.85,2.51,3.39,91.13,96.83,1.85,0.3,59.43,0.0,13.59,129.14,47.58,21.66
Huntingtoncity,0.2,0.88,0.0,0.11,-0.6582606646240867,4.33,8.8,5.14,76.21,93.95,2.78,9.21,53.11,0.0,35.1,152.11,17.55,988.71
Gaffneycity,39.06,0.3,0.0,0.44,-1.1696912561866604,10.17,20.75,9.29,57.59,92.29,3.81,13.54,60.37,6.25,124.99,212.49,0.0,393.73
DesMoinescity,3.75,3.06,100.0,1.21,0.0829601696912561,5.12,7.42,4.22,63.78,94.84,0.52,2.31,34.91,0.0,203.97,732.22,52.3,564.85
Radfordcity,6.0,1.1,0.0,0.5,-1.4086731086495403,5.44,32.21,6.07,73.58,94.74,2.08,5.82,33.85,0.0,18.81,87.79,43.9,363.7
Bristoltown,0.46,1.9,100.0,6.4,0.3209992929530992,5.92,5.8,7.24,84.1,93.67,3.37,1.45,56.6,0.0,0.0,69.66,0.0,116.1
Ridgewoodvillage,1.99,2.83,100.0,1.94,5.159085552674994,2.25,2.1,3.11,89.59,96.4,2.24,0.13,64.1,0.0,36.38,76.8,16.17,80.84
Enniscity,18.19,20.96,0.0,4.15,-0.6790007070469007,8.31,16.54,6.75,73.79,91.54,2.58,15.37,55.38,34.31,41.18,336.28,6.86,260.79
Wauwatosacity,1.24,0.99,100.0,0.91,1.013433891114777,2.51,3.29,2.26,83.79,97.83,0.0,0.41,59.06,6.24,122.72,418.07,21.08,166.4
HarperWoodscity,0.89,1.02,100.0,0.98,0.195262785764789,2.5,4.42,4.24,80.65,97.45,0.0,0.18,65.69,0.0,299.82,1673.41,34.86,374.06
Ardmorecity,11.75,2.57,0.0,0.2,-1.2936601461230262,9.21,22.03,7.81,67.45,87.22,1.55,10.74,52.82,12.64,160.07,585.51,8.42,724.52
NewOrleanscity,61.92,3.47,99.96,1.36,-1.527692670280462,14.8,31.63,12.41,46.17,83.45,17.54,7.98,54.71,40.84,1053.46,1941.75,21.08,2038.98
Prichardcity,79.42,0.33,100.0,0.24,-2.340914447325006,21.41,44.08,17.87,43.49,85.3,18.63,13.46,58.72,20.88,1049.77,1309.24,21.08,2758.9
MontereyParkcity,0.64,31.33,100.0,22.32,0.1371670987508838,13.8,16.42,6.15,74.34,96.09,1.39,1.5,50.94,10.31,508.49,1169.86,3.44,893.29
Downeycity,3.36,32.34,100.0,7.97,0.6540183832194202,6.74,8.05,5.43,72.32,96.24,2.95,2.17,49.24,2.99,317.76,1152.49,45.82,514.99
Hopewellcity,25.58,1.81,100.0,0.43,-0.5311100636342211,7.39,14.41,7.2,62.72,93.65,3.11,9.72,54.15,8.1,166.0,149.8,133.61,708.53
Wakefieldtown,0.44,0.76,100.0,0.86,1.4752533584727787,5.4,4.16,6.39,83.67,97.65,1.34,0.24,70.63,0.0,23.31,349.69,0.0,69.94
Edmondcity,3.1,1.76,98.41,0.48,0.7309686542540655,2.85,7.33,3.89,81.78,91.06,0.43,2.2,43.57,1.62,34.09,259.74,34.09,160.72
Waynecity,7.51,2.18,100.0,0.73,-0.0225076596747584,8.71,9.58,7.4,68.87,97.45,1.07,2.96,57.4,5.16,299.0,840.29,72.17,374.06
Weymouthtown,0.99,1.04,100.0,0.29,1.1954984680650482,5.32,4.13,5.56,79.13,94.95,2.44,0.69,64.23,1.8,39.5,682.32,19.75,441.72
Mobilecity,38.93,1.02,100.0,0.55,-1.059981145415979,8.39,22.43,9.13,61.16,91.09,6.83,6.34,53.73,20.37,575.34,745.62,25.23,1076.95
Andovercity,0.32,1.01,100.0,0.11,1.7763374970539711,2.48,3.64,5.2,91.1,98.03,0.0,0.47,49.64,0.0,14.86,168.43,4.95,374.06
Gadsdencity,28.18,0.39,100.0,0.73,-1.444025453688428,10.34,20.44,8.36,63.64,91.47,2.94,8.06,58.53,19.18,398.51,916.36,21.08,2186.47
Rutlandcity,0.39,0.45,0.0,0.35,-0.707871788828659,10.93,12.1,6.24,69.6,93.01,4.25,7.41,50.62,5.67,5.67,102.05,21.08,136.06
Appletoncity,0.25,0.89,100.0,1.05,0.11006363422107,5.41,7.09,3.85,80.78,97.19,0.81,1.5,53.88,2.85,15.68,124.01,35.64,64.14
Portagecity,2.78,1.44,100.0,0.6,0.8960641055856705,3.03,4.21,3.99,81.33,95.87,0.15,1.0,52.2,0.0,44.43,149.66,30.4,374.06
Terrellcity,36.35,6.84,0.0,2.17,-1.1557860004713647,11.46,23.22,10.18,63.19,87.94,4.9,15.78,53.55,22.6,293.79,572.5,15.07,851.22
Kerrvillecity,4.1,21.96,0.0,1.65,-1.0906198444496815,6.71,15.11,6.59,68.92,85.86,1.11,9.48,48.39,0.0,56.85,180.88,41.34,242.89
Barnegattownship,1.59,2.52,0.0,0.51,0.5925053028517558,2.54,5.43,5.46,83.41,84.92,1.49,1.46,50.51,0.0,0.0,39.69,39.69,103.18
Columbiacity,43.69,1.98,97.73,0.69,-0.9692434598161678,7.38,21.17,5.87,56.43,91.85,3.86,7.49,39.07,21.06,637.58,720.87,12.45,2109.96
Cloviscity,1.72,16.31,100.0,2.28,0.0304030167334433,11.05,10.34,5.79,73.51,96.67,1.27,1.57,34.79,3.3,113.89,597.52,47.87,402.75
Owossocity,0.14,2.4,0.0,0.59,-0.9687720952156492,11.92,15.71,12.21,67.29,96.44,1.26,7.13,56.49,0.0,29.92,191.49,41.89,374.06
NewSmyrnaBeachcity,8.12,1.03,100.0,0.4,-0.9204572236625028,7.36,14.01,6.83,64.76,68.6,0.44,6.27,49.19,11.08,138.51,448.78,0.0,559.59
Danburytown,6.57,7.69,100.0,4.76,1.4601696912561866,3.98,5.76,5.4,78.27,92.85,1.19,2.26,52.6,1.55,109.78,620.02,18.55,265.95
Lexingtoncity,29.65,0.68,0.0,1.4,-1.2290831958519914,9.82,18.55,6.12,56.53,93.31,2.79,13.7,56.06,10.6,259.63,381.5,42.39,1012.03
Mundytownship,1.48,1.36,50.33,0.89,1.472543012019797,3.92,3.77,5.94,83.62,97.15,0.81,0.43,61.07,0.0,50.73,152.19,16.91,374.06
Columbuscity,22.57,1.07,100.0,0.9,-0.5669337732736272,9.43,17.26,5.91,63.29,92.42,6.7,4.62,42.29,16.44,608.55,1106.89,161.1,1118.78
Haverhillcity,2.01,5.28,100.0,1.47,0.6485976903134575,8.39,8.83,7.13,72.16,91.81,3.67,3.73,53.96,0.0,108.92,922.05,56.34,572.76
