communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
Americuscity,16512,52.91,46.31,0.39,0.48,0.0,-1.5140230968654254,31.11,19.29,31.51,10.62,3.26,46.88,38.24,0.24,0.5,7.59,2.55,7.25,91.96,2.95,11.84,2.01,30300,176,0,50.55,0.17,0,0.0,0.0,0.0,24.0,135.07,84.0,472.73,4.990432586778736,821.66,6.606650186198215,4158.93,3.4965075614664802,180.09,4.0,22.51,607.8,5183.18
Bessemercity,33497,58.37,41.41,0.07,0.23,99.12,-1.7805797784586377,39.28,12.96,29.7,10.58,3.23,52.44,5.75,0.01,0.09,7.53,2.56,5.06,91.3,5.67,7.18,1.0,29400,144,5,63.59,2.25,10,31.17,31.0,96.64,193.0,601.66,651.0,2029.43,6.848005274576363,2933.47,7.432483807917119,5265.29,6.093569770045136,1377.89,38.0,118.46,2758.9,9695.12
OakRidgecity,27310,7.98,89.38,2.06,0.97,0.0,0.13834551025218006,31.66,6.23,9.47,4.91,2.85,73.16,34.1,1.08,0.86,2.31,2.05,1.35,92.67,0.75,3.73,0.13,50400,178,8,56.62,0.03,1,3.49,8.0,27.92,35.0,122.16,54.0,188.48,5.4116460518550396,778.36,7.189922170745808,4624.78,4.553876891600541,328.1,7.0,24.43,342.06,5755.67
Speedwaytown,13092,5.46,93.29,0.83,0.71,100.0,-0.22319113834551024,32.38,2.8,6.25,2.57,2.7,67.83,17.2,0.0,0.52,1.52,1.84,0.93,94.29,0.0,2.19,0.1,21300,116,0,45.78,1.53,1,8.09,2.0,16.18,14.0,113.24,6.0,48.53,4.204692619390966,533.85,6.546785410760524,5629.7,4.406719247264253,655.18,2.0,16.18,186.04,6834.91
Lakewoodcity,59718,0.85,97.5,1.02,1.5,100.0,-0.31227904784350696,25.06,4.56,8.5,4.87,3.1,70.97,13.61,0.67,1.22,5.24,1.79,0.98,94.66,0.92,2.2,0.24,31100,131,0,50.98,10.17,0,0.0,9.0,15.7,44.0,76.77,11.0,19.19,4.890349128221754,230.31,6.96979066990159,1854.7,5.043425116919247,268.7,6.0,10.47,111.67,2364.17
Jolietcity,76836,21.6,69.23,0.97,12.68,100.0,-0.05585670516144237,30.17,8.35,12.97,7.8,3.33,68.58,21.71,1.02,3.17,8.55,2.46,5.28,92.2,11.57,5.11,0.44,37900,165,77,54.97,2.89,17,21.39,7.0,26.92,284.0,357.29,453.0,569.9,7.216709486709457,1712.23,8.247743887225516,4803.3,6.309918278226516,690.68,84.0,105.68,374.06,7311.89
Venicecity,16922,1.27,98.27,0.3,0.68,100.0,-0.42505302851755833,68.37,3.68,5.79,3.96,2.65,63.39,3.16,0.18,0.91,1.05,1.76,0.81,72.94,0.06,3.02,0.0,61900,236,0,49.33,0.15,0,0.0,0.0,0.0,5.0,29.45,55.0,323.97,4.718498871295094,653.83,6.226536669287466,2974.61,3.2188758248682006,141.37,0.0,0.0,353.42,3769.81
Madisonvillecity,16200,12.99,86.4,0.46,0.59,0.0,-1.1752297902427529,34.08,10.34,18.53,9.11,2.94,68.73,6.2,0.05,0.0,2.88,2.24,1.78,91.41,2.12,10.0,1.15,33200,114,0,55.29,0.1,2,10.52,0.0,0.0,13.0,68.39,184.0,968.01,5.220355825078324,968.01,6.741700694652055,4450.76,4.219507705176107,352.48,7.0,36.83,1046.93,5808.08
Corningcity,11938,2.06,96.36,1.06,0.66,0.0,-0.8618901720480792,37.43,8.93,13.69,6.84,2.92,67.1,19.22,0.43,0.31,3.01,1.99,0.93,94.54,0.66,4.68,0.27,33500,146,0,55.27,0.89,0,0.0,5.0,42.44,6.0,50.93,54.0,458.33,4.653960350157523,882.7,6.3578422665081,4888.81,3.1354942159291497,186.73,5.0,21.08,551.69,4425.450000000001
Zanesvillecity,26778,10.76,88.29,0.2,0.4,0.0,-1.624204572236625,36.76,16.41,25.86,13.05,3.07,59.15,12.21,0.1,0.38,5.53,2.36,2.21,91.92,4.21,11.3,0.67,24000,134,7,53.66,1.28,3,11.03,14.0,51.45,40.0,147.0,156.0,573.32,5.43372200355424,837.93,6.885509670034818,3590.59,4.6913478822291435,396.91,48.0,176.41,782.8,5001.84
PlantCitycity,22754,21.26,75.56,0.57,8.3,0.0,-0.7274334197501767,28.59,8.51,17.84,5.34,3.15,66.79,31.95,0.56,1.99,6.52,2.76,7.05,89.79,2.2,13.03,0.73,47000,173,0,42.36,0.0,4,17.14,18.0,77.12,130.0,556.96,437.0,1872.24,6.501289670540389,2849.06,7.295735072749282,6310.78,5.659482215759621,1225.31,0.0,0.0,2523.46,10385.16
WestLinncity,16367,0.56,96.62,1.88,1.87,100.0,1.6536648597690313,15.39,2.44,3.92,2.64,3.14,83.66,11.38,0.41,0.42,3.55,2.49,1.34,97.8,3.82,2.13,0.2,74100,189,0,44.8,2.33,0,0.0,5.0,26.46,5.0,26.46,43.0,227.53,4.204692619390966,349.22,5.652489180268651,1502.73,2.833213344056216,84.66,6.0,31.75,280.44,1968.36
Burnsvillecity,51288,2.27,94.8,2.28,1.03,100.0,1.4351873674287061,9.25,2.91,4.2,3.06,3.14,79.93,14.28,0.21,0.73,2.99,2.17,1.62,94.48,0.54,0.35,0.43,38800,150,15,42.16,2.11,0,0.0,7.0,26.92,16.0,28.78,26.0,46.76,5.545177444479562,458.64,7.726212650507529,4075.61,5.062595033026967,282.38,12.0,21.58,374.06,4838.22
Muhlenbergtownship,12636,0.39,98.35,0.49,2.12,90.76,0.18123968889936365,40.26,3.23,5.71,3.05,2.84,83.99,10.32,0.13,0.77,2.55,2.11,0.69,97.64,1.64,0.3,0.54,44500,250,3,71.01,0.75,1,7.78,1.0,7.78,8.0,62.25,10.0,77.81,4.127134385045092,474.63,5.963579343618446,3018.99,3.970291913552122,404.61,1.0,7.78,155.62,3906.01
RiverEdgeborough,10603,0.61,90.3,8.42,3.51,100.0,2.4375441904312987,34.72,1.97,2.38,2.93,3.07,89.21,16.93,2.38,2.72,3.65,2.02,1.72,98.03,2.44,0.0,1.23,56400,318,0,71.54,16.12,0,0.0,1.0,9.13,3.0,27.38,5.0,45.64,3.4011973816621555,264.72,4.844187086458591,1150.16,2.9444389791664403,164.31,0.0,0.0,82.15,1579.19
MorenoValleycity,118779,13.81,67.45,6.65,22.87,99.84,1.2662031581428235,12.35,7.71,8.36,7.31,3.64,81.18,24.37,1.71,3.84,10.84,3.26,9.14,92.15,1.58,3.04,0.26,48400,245,6,26.07,0.91,12,8.57,58.0,41.43,523.0,373.54,1089.0,777.8,7.7057128238944275,1585.59,8.402455513945814,3183.32,7.2633296174768365,1018.49,50.0,35.71,1201.33,5823.11
Pierrecity,12906,0.14,92.8,0.33,0.81,0.0,-0.47937779872731556,25.58,5.67,10.19,2.4,3.15,78.07,0.0,0.0,0.18,4.41,2.02,2.25,93.93,3.36,6.87,0.17,25600,147,0,50.7,0.0,0,0.0,8.0,58.23,0.0,0.0,32.0,232.93,4.836281906951478,909.88,6.415096959171596,4440.24,3.258096538021482,181.98,3.0,21.84,291.16,5553.94
Ramseyborough,13228,0.77,94.1,4.43,2.24,100.0,4.024157435776573,20.77,0.88,2.46,3.75,3.19,88.05,17.51,1.1,1.17,4.0,2.34,0.8,93.81,0.0,0.21,0.52,126300,260,11,62.27,8.34,1,6.85,1.0,6.85,3.0,20.56,22.0,150.81,3.871201010907891,322.18,5.762051382780177,2173.02,3.8066624897703196,301.62,0.0,0.0,185.08,2796.82
CopperasCovecity,24079,16.48,75.1,3.74,8.97,100.0,-0.8066226726372849,9.59,4.23,11.97,7.81,3.28,82.57,25.11,1.25,1.28,4.69,2.92,5.71,86.75,0.49,5.3,2.22,24300,138,6,30.83,0.16,0,0.0,30.0,103.62,13.0,44.9,78.0,269.41,6.0112671744041615,1405.78,6.962243464266207,3643.96,3.871201010907891,162.34,12.0,41.45,417.93,5253.52
Ketteringcity,60569,0.72,97.78,1.23,0.79,100.0,0.36118312514730144,29.14,3.36,4.17,3.09,2.87,78.34,19.75,0.44,0.44,2.33,1.89,0.81,96.32,0.9,0.9,0.17,40900,175,0,55.35,1.84,0,0.0,14.0,23.48,44.0,73.8,22.0,36.9,6.0063531596017325,679.33,7.553286605600419,3197.02,5.159055299214529,290.18,19.0,31.87,134.19,4198.4
GrandChutetown,14490,0.21,98.5,0.7,0.57,77.35,0.9712467593683715,17.92,2.45,3.39,2.95,3.1,87.72,3.47,0.04,0.8,3.3,1.95,0.95,97.26,0.65,1.28,0.12,42100,115,12,45.46,0.08,0,0.0,2.0,13.45,1.0,6.73,28.0,188.35,4.330733340286331,504.51,6.60934924316738,4984.53,2.833213344056216,107.63,0.0,0.0,208.53,5596.66
Dumontborough,17187,1.05,91.23,6.83,5.42,100.0,2.042776337497054,30.81,3.15,3.26,4.09,3.26,86.81,17.51,1.95,2.57,5.84,2.09,1.88,97.61,0.66,0.1,0.0,54400,325,0,73.69,10.52,0,0.0,0.0,0.0,2.0,11.46,8.0,45.85,4.174387269895637,366.8,5.3981627015177525,1260.89,2.4849066497880004,63.04,0.0,0.0,57.31,1690.74
Novicity,32998,0.78,96.04,2.65,1.13,100.0,1.8945321706339855,16.22,2.4,3.26,3.9,3.1,84.25,24.54,1.41,1.31,2.79,2.05,1.25,93.67,0.23,0.57,0.37,75400,181,0,43.78,0.24,1,2.57,7.0,26.92,8.0,20.57,85.0,218.53,5.262690188904886,493.61,7.305188215393037,3822.92,4.867534450455582,331.65,4.0,10.28,374.06,4658.46
Xeniacity,24664,13.68,85.05,0.53,0.55,0.0,-0.6991515437190667,24.43,10.69,15.49,7.43,3.17,70.41,11.41,0.1,0.15,5.12,2.55,2.27,97.03,2.53,6.08,0.2,23900,164,13,51.89,0.32,3,12.42,7.0,28.97,19.0,78.63,79.0,326.93,5.093750200806762,670.42,7.0326242610280065,4684.65,3.295836866004329,107.6,1.0,4.14,446.95,5466.81
SouthPortlandcity,23163,0.29,98.16,1.15,0.71,100.0,0.051378741456516615,30.19,5.98,7.15,4.22,2.95,73.72,9.69,0.31,0.29,2.82,2.15,0.82,95.62,0.47,0.84,0.43,41200,208,6,57.54,2.42,0,0.0,4.0,17.69,7.0,30.95,24.0,106.13,4.736198448394496,499.69,7.002155954403621,4855.4,3.784189633918261,190.15,7.0,30.95,154.77,5576.19
Troycity,19478,4.59,94.24,0.88,0.3,0.0,-0.2838793306622673,28.76,5.61,9.83,4.52,3.06,75.67,37.93,0.51,0.44,3.38,2.31,1.14,95.54,2.52,6.14,0.29,33300,153,0,54.12,0.55,1,4.88,8.0,39.04,11.0,53.67,5.0,24.4,4.700480365792417,531.86,6.398594934535208,2927.69,3.2188758248682006,117.11,12.0,58.55,121.99,3635.21
Melrosecity,28150,0.56,98.11,1.14,0.8,100.0,1.492811689842093,30.65,4.73,4.23,4.8,3.15,83.41,14.2,0.54,0.73,4.45,1.85,0.65,96.85,1.12,0.4,0.19,65100,314,0,70.97,15.95,0,0.0,2.0,7.31,9.0,32.88,9.0,32.88,4.61512051684126,365.34,5.676753802268282,1063.13,4.04305126783455,204.59,0.0,0.0,73.07,1633.06
Berlintown,16787,0.5,98.24,0.99,1.33,79.25,2.0696441197266084,33.18,2.34,2.83,4.18,3.14,88.06,6.2,0.22,1.04,2.85,2.12,0.66,97.1,2.22,0.5,0.16,77200,289,64,70.27,0.27,0,0.0,0.0,0.0,7.0,41.66,4.0,23.8,4.3694478524670215,464.18,5.6937321388027,1761.49,3.7612001156935624,249.94,0.0,0.0,65.46,2475.6
Fergusoncity,22286,25.08,73.83,0.6,1.08,100.0,-0.23462172990808391,30.59,5.17,6.48,6.56,3.06,67.37,4.78,0.03,0.33,4.6,2.27,2.22,93.62,3.69,1.01,0.27,27100,71,0,61.7,1.95,0,0.0,10.0,43.89,70.0,307.25,42.0,184.35,5.480638923341991,1049.03,6.551080335043404,3068.08,5.472270673671475,1040.25,4.0,17.56,535.49,5174.91
Paradisetown,25408,0.14,97.11,1.04,3.44,0.0,-1.0001178411501297,49.82,11.51,11.13,7.48,2.74,71.95,6.98,0.24,0.6,2.92,2.29,3.01,94.95,2.38,1.84,0.15,61300,169,0,45.04,0.57,0,0.0,0.0,0.0,3.0,11.31,64.0,241.32,5.5053315359323625,923.8,6.159095388491933,1779.72,3.6635616461296463,143.28,6.0,22.62,252.63,2869.42
Greenvillecity,58282,35.16,63.62,0.85,1.04,100.0,-0.8812161206693377,30.91,8.39,17.72,5.67,2.99,55.39,30.6,0.48,0.48,4.7,2.16,2.92,91.11,7.23,9.05,0.73,61800,236,119,46.79,2.36,9,15.01,38.0,63.38,254.0,423.65,752.0,1254.27,6.736966958001855,1404.39,8.325306029752582,6881.83,5.8888779583328805,600.45,26.0,43.37,1756.32,8930.03
Pullmancity,23478,1.97,87.97,8.49,2.28,0.0,-1.5973367900070705,10.2,2.27,34.88,4.92,2.9,79.2,62.32,4.51,1.1,3.26,2.22,3.49,97.85,0.62,1.79,0.46,33100,153,0,21.02,5.14,1,4.34,6.0,26.01,2.0,8.67,40.0,173.43,4.356708826689592,333.85,5.655991810819852,1235.69,2.6390573296152584,56.36,2.0,8.67,212.45,1634.58
Dickinsoncity,16097,0.11,98.65,0.38,0.65,0.0,-1.1579071411736979,28.92,6.95,14.75,4.88,3.15,79.49,5.82,0.07,0.65,4.71,2.07,2.0,90.45,0.61,2.59,0.32,27300,132,2,49.11,0.14,0,0.0,1.0,6.15,0.0,0.0,5.0,30.74,2.8903717578961645,132.38,5.908082938168931,2256.24,1.791759469228055,30.74,0.0,0.0,36.89,2391.49
Nilescity,12456,12.38,85.77,0.41,2.29,100.0,-0.9122083431534291,32.57,10.91,13.67,5.19,3.02,61.9,20.29,0.31,0.26,4.32,2.13,2.14,94.61,3.05,5.83,0.29,22600,116,0,55.03,0.64,0,0.0,7.0,26.92,19.0,152.45,75.0,601.78,5.117993812416755,1331.94,6.464588303689961,5143.22,3.828641396489095,361.07,5.0,40.12,374.06,6876.35
AgouraHillscity,20390,1.17,90.13,6.85,6.1,100.0,4.652132924817346,10.53,1.58,3.53,3.61,3.37,86.68,15.96,1.21,1.67,4.71,2.67,2.3,95.42,0.63,0.0,0.1,216100,209,0,41.68,0.62,0,0.0,2.0,7.85,10.0,39.23,82.0,321.68,4.983606621708336,568.83,5.631211781821365,1090.58,4.543294782270004,364.83,2.0,7.85,368.76,2032.09
Greenvillecity,23071,20.0,76.16,0.57,6.3,0.0,-0.7501767617251944,30.35,7.46,16.85,6.29,3.15,71.62,37.63,0.62,1.32,6.01,2.5,4.98,85.99,5.2,11.21,0.96,43600,137,3,50.74,0.29,2,8.67,27.0,117.11,62.0,268.91,241.0,1045.28,6.2285110035911835,2194.66,7.145196134997171,5495.32,4.672828834461906,459.75,22.0,95.42,1439.97,8245.14
Burlingamecity,26801,0.97,87.45,8.87,10.19,100.0,1.3016733443318407,26.57,2.15,4.69,2.8,2.85,78.34,22.46,3.43,3.48,3.22,1.81,4.49,95.47,1.88,0.79,0.17,145001,281,0,51.8,7.7,1,3.6,4.0,14.4,23.0,82.77,48.0,172.74,4.941642422609304,500.23,6.78105762593618,3166.95,5.159055299214529,622.59,9.0,32.39,273.51,4322.17
Middletoncity,13289,1.28,96.72,1.27,0.93,100.0,0.4027810511430592,19.05,4.24,5.79,2.06,2.95,75.53,33.85,0.65,0.81,2.16,1.97,1.35,96.56,0.49,1.09,0.03,46300,117,0,43.31,2.8,0,0.0,0.0,0.0,7.0,48.06,4.0,27.46,4.454347296253507,583.59,5.91350300563827,2533.47,3.295836866004329,178.51,0.0,0.0,75.52,3295.57
Branfordtown,27603,1.19,96.96,1.28,1.58,97.11,1.4302380391232619,26.6,2.46,3.52,4.11,2.93,80.2,12.63,0.39,0.62,2.59,2.06,1.0,89.33,0.43,0.27,0.09,118400,299,98,54.13,1.47,1,3.58,2.0,7.16,7.0,25.05,10.0,35.78,4.23410650459726,243.31,5.860786223465865,1252.33,4.07753744390572,207.53,0.0,0.0,71.56,1703.16
Haddontownship,14837,0.82,97.89,1.0,0.98,100.0,0.562573650718831,39.57,3.84,3.75,2.28,3.0,79.58,16.93,0.42,0.64,3.37,1.75,0.72,97.7,3.4,1.51,0.11,57600,187,0,70.39,11.79,1,6.47,0.0,0.0,25.0,161.71,22.0,142.3,4.962844630259907,918.5,6.180016653652572,3117.72,4.127134385045092,394.57,8.0,51.75,310.48,4482.54
Burkburnettcity,10145,2.18,94.68,0.59,4.05,0.0,-0.6478906434126797,25.05,4.92,13.93,8.04,3.07,79.85,0.0,0.0,0.0,4.12,2.68,3.26,90.29,2.72,7.46,0.38,32600,163,0,54.88,0.0,0,0.0,1.0,9.54,1.0,9.54,14.0,133.52,3.6109179126442243,343.35,5.4638318050256105,2241.3,2.1972245773362196,76.3,13.0,123.99,152.6,2784.93
Harrisburgcity,52376,50.6,42.59,1.76,7.68,100.0,-1.309450860240396,26.84,16.52,27.02,10.31,3.22,40.38,29.61,0.58,2.27,8.37,2.29,4.93,87.52,16.74,7.16,0.72,26400,168,191,52.77,12.67,13,23.93,67.0,123.32,539.0,992.12,525.0,966.35,6.950814768442584,1919.82,7.776115477098742,4384.48,6.0112671744041615,749.15,22.0,40.49,2105.73,7093.95
Roycity,24603,0.96,94.52,1.73,5.24,100.0,0.42151779401366957,18.46,3.09,4.38,4.05,3.56,82.97,9.44,0.16,0.79,12.05,2.82,3.49,96.47,0.36,1.48,0.0,20500,126,0,54.35,1.24,0,0.0,6.0,21.44,8.0,28.59,89.0,318.03,4.882801922586371,468.11,6.710523109452428,2930.14,3.713572066704308,142.93,0.0,0.0,368.05,3541.18
Buffalocity,328123,30.65,64.75,0.99,4.92,100.0,-1.5271034645298138,30.98,18.69,25.62,11.58,3.07,49.18,18.49,0.64,1.91,5.41,2.15,2.14,89.78,11.36,9.08,0.52,36100,133,284,55.86,13.43,76,24.33,295.0,94.43,2898.0,927.67,2772.0,887.34,8.935640333747571,2431.86,9.45053767785622,4069.85,8.616133139271142,1766.67,434.0,138.93,1933.77,8407.3
Albanycity,78122,54.99,44.22,0.43,0.83,100.0,-1.126090030638699,24.18,15.66,27.52,10.85,3.25,52.66,17.15,0.13,0.5,7.09,2.68,7.49,91.25,5.94,11.68,0.72,39900,172,39,49.34,1.76,22,26.59,55.0,66.47,473.0,571.68,578.0,698.58,7.922261058353247,3332.17,8.508757712595136,5991.13,6.26530121273771,634.53,2.0,2.42,1363.32,9960.24
Lancastercity,22117,29.83,65.0,0.55,8.0,100.0,0.0056563752062220125,19.91,4.59,10.06,5.42,3.23,72.1,9.38,0.12,1.08,5.65,2.65,5.6,91.2,5.79,4.67,0.64,35400,124,10,47.29,0.52,2,8.36,11.0,45.96,29.0,121.17,73.0,305.02,5.814130531825066,1395.56,6.617402977974478,3121.21,4.9344739331306915,576.61,29.0,121.17,480.51,5214.56
CapeCoralcity,74991,1.01,97.47,0.62,3.67,97.8,-0.03111006363422107,41.25,3.19,5.91,4.35,2.81,79.67,11.99,0.45,0.91,2.43,2.55,1.66,86.26,0.15,1.3,0.1,60500,162,0,34.49,0.42,1,1.16,12.0,13.91,22.0,25.5,227.0,263.14,6.982862751468942,1248.48,7.859026979751538,3000.06,5.4638318050256105,272.42,7.0,8.11,303.72,4529.07
Lodiborough,22355,2.89,89.61,4.85,9.24,100.0,0.22036295074239926,31.16,3.76,6.12,7.04,3.08,75.2,23.11,2.2,4.69,4.89,2.27,4.47,94.68,2.78,2.13,0.07,55300,202,0,61.89,6.03,0,0.0,1.0,4.4,8.0,35.21,38.0,167.26,5.0106352940962555,655.84,6.361302477572996,2544.13,5.087596335232384,708.66,1.0,4.4,206.88,3913.02
Detroitcity,1027974,75.67,21.63,0.82,2.77,100.0,-1.4964647654961112,28.84,26.14,32.41,19.67,3.38,37.07,21.59,0.49,1.16,11.01,2.55,5.44,91.23,19.37,8.26,0.93,18600,124,1141,59.82,10.57,579,40.84,7.0,26.92,13591.0,1172.43,12999.0,1303.42,10.047284820283895,2315.46,10.664737208297877,4293.41,10.242171626953942,2457.56,1219.0,122.23,374.06,9544.8
Sarasotacity,50961,16.22,81.99,0.69,4.73,100.0,-0.7726844213999529,40.1,5.56,13.25,4.69,2.73,55.96,17.05,0.65,1.38,3.36,2.19,3.95,84.61,2.91,7.96,0.3,52100,192,84,45.21,1.55,3,5.43,47.0,85.08,441.0,798.32,529.0,957.62,7.3758821482150125,2889.16,8.301521654940728,7293.5,5.7899601708972535,590.14,24.0,43.45,1846.45,10816.24
BrooklynParkcity,56381,4.94,90.6,3.4,1.15,100.0,1.010723544661796,9.34,6.45,7.52,4.7,3.22,75.66,20.68,0.39,1.02,3.84,2.18,2.55,95.87,0.57,1.09,0.14,26100,148,0,48.74,4.17,4,6.74,7.0,26.92,70.0,117.97,187.0,315.14,6.20050917404269,829.13,7.535830462798367,3156.44,5.384495062789089,365.7,17.0,28.65,374.06,4379.92
Dothancity,53589,27.32,71.49,0.79,0.67,100.0,-0.6659203393825124,27.91,8.02,17.03,4.87,3.1,68.34,23.38,0.12,0.32,4.46,2.4,3.42,93.22,3.26,9.77,0.5,45500,169,28,50.63,0.19,4,7.11,33.0,58.68,115.0,204.48,555.0,986.82,6.728628613084702,1484.68,7.994969522697877,5271.95,5.638354669333745,497.86,5.0,21.08,1257.09,4425.450000000001
Visaliacity,75636,1.47,74.77,6.44,25.13,100.0,-0.23308979495639878,24.16,13.96,17.62,6.83,3.31,73.55,29.0,2.23,6.36,8.05,2.84,8.84,96.16,3.07,2.9,0.23,46200,171,68,39.57,0.8,3,3.51,24.0,28.07,167.0,195.32,470.0,549.71,7.027314514039777,1316.96,8.338066525518801,4887.72,6.424869023905388,720.47,13.0,15.2,776.61,6940.35
Highlandtown,23696,0.24,97.76,0.87,3.88,100.0,0.9422578364364836,29.36,2.78,3.6,3.62,3.14,84.87,4.65,0.08,0.85,4.14,1.99,1.62,98.16,0.61,0.54,0.09,29900,160,0,70.42,3.88,0,0.0,2.0,8.77,15.0,65.75,56.0,245.47,4.382026634673881,346.29,6.677083461247136,3476.09,4.919980925828125,596.15,4.0,17.53,319.99,4436.07
DelrayBeachcity,47181,26.28,71.99,0.68,6.08,100.0,-0.03476313928823945,48.39,4.44,11.35,7.2,2.7,61.66,30.36,1.99,4.53,5.06,2.3,5.26,77.71,2.17,4.25,0.3,85500,247,0,49.44,0.99,6,11.58,28.0,54.05,191.0,368.69,500.0,965.16,7.199678345691172,2582.76,8.268218880067506,7522.44,6.212606095751519,961.3,13.0,25.09,1399.48,11091.59
Oxfordtown,12588,0.6,98.26,0.67,0.87,67.12,0.617605467829366,25.74,7.31,4.51,6.67,3.24,79.93,19.13,0.37,0.66,4.17,2.21,1.34,96.5,1.84,1.4,0.6,39400,269,0,66.13,0.55,0,0.0,0.0,0.0,3.0,22.87,55.0,419.37,4.356708826689592,587.11,4.9344739331306915,1052.23,3.5553480614894135,259.25,3.0,22.87,442.24,1921.46
Andrewscity,10678,2.4,73.97,1.13,34.19,0.0,-0.6251473014376621,25.15,6.13,16.11,7.12,3.4,81.96,11.42,0.94,6.8,8.75,2.89,9.67,89.1,1.82,10.98,1.22,28700,135,6,49.64,0.0,0,0.0,0.0,0.0,1.0,9.15,18.0,164.62,4.276666119016055,649.35,5.5093883366279774,2249.86,2.4849066497880004,100.6,0.0,0.0,173.77,2999.82
Seguincity,18853,12.27,65.07,0.64,48.31,0.0,-1.3517558331369315,30.68,12.37,27.8,8.74,3.35,66.54,6.36,0.08,5.93,9.1,2.78,11.12,88.86,4.52,16.98,1.32,37200,166,0,56.34,0.0,2,9.88,14.0,69.17,25.0,123.52,114.0,563.27,5.988961416889864,1966.5,6.625392368007956,3720.54,3.4657359027997265,153.17,2.0,9.88,765.85,5850.09
UniversalCitycity,13057,5.81,85.86,2.42,15.93,100.0,0.49186896064105584,18.13,1.69,7.94,5.23,3.07,78.5,16.27,0.71,1.15,4.03,2.57,4.23,90.17,0.19,2.97,0.0,38500,145,0,41.56,0.11,0,0.0,1.0,7.2,9.0,64.78,56.0,226.525,4.343805421853684,547.04,6.073044534100405,3116.68,3.367295829986474,201.54,2.0,14.4,374.06,3879.65
SierraVistacity,32983,11.97,77.37,5.22,11.78,0.0,-0.21812396888993638,15.7,4.65,10.73,5.47,3.13,79.74,17.01,0.64,0.99,4.31,2.65,3.79,90.29,0.48,4.68,0.1,31200,151,0,27.35,2.72,1,2.52,4.0,10.1,12.0,30.29,27.0,68.16,5.545177444479562,643.73,6.77078942390898,2198.77,4.61512051684126,252.44,8.0,20.2,111.07,3115.14
MyrtleBeachcity,24848,14.08,83.71,1.49,1.54,100.0,-0.7744520386518973,25.37,3.82,11.72,4.1,2.89,73.88,10.71,0.16,0.38,3.02,2.34,3.1,72.06,0.91,6.76,0.47,96200,147,0,35.74,0.45,2,7.11,31.0,110.26,129.0,458.83,247.0,878.53,6.904750769961838,3450.15,8.146709052203319,8593.62,5.43372200355424,810.96,0.0,0.0,1454.74,13301.81
Hawthornecity,71349,28.33,42.28,10.96,31.14,100.0,-0.05585670516144237,13.91,9.35,13.92,6.89,3.27,60.05,29.19,5.23,10.48,9.86,2.48,19.14,92.89,1.3,3.97,0.44,103200,181,0,38.23,5.13,12,15.85,57.0,75.29,895.0,1172.43,960.0,1268.05,7.027314514039777,1487.31,7.815207062189088,3271.82,7.329749689041512,2013.02,81.0,106.99,2541.38,6879.15
Savannahcity,137560,51.31,46.85,1.15,1.42,100.0,-1.1005185010605703,30.19,11.99,22.61,7.77,3.19,56.86,20.1,0.28,0.65,7.15,2.45,4.92,88.39,15.67,9.05,0.47,33000,195,231,48.21,6.22,33,23.0,89.0,62.02,831.0,579.07,464.0,323.33,7.9617188159813645,1998.54,8.895355616996392,5084.84,7.033506484287697,789.52,43.0,29.96,987.42,7902.86
Pennsvilletownship,13794,0.5,98.33,0.85,0.77,95.71,0.7758661324534527,29.37,4.04,6.1,3.62,3.07,79.54,8.11,0.0,0.73,3.21,2.14,1.24,96.38,4.52,2.35,0.4,46600,167,0,65.21,1.1,1,7.08,1.0,7.08,4.0,28.33,7.0,49.58,3.4011973816621555,205.41,5.521460917862246,1763.71,2.6390573296152584,92.08,2.0,14.17,92.08,2075.36
Melvindalecity,11216,2.89,93.58,0.8,5.59,100.0,-0.6200801319820881,32.4,9.7,12.12,8.0,3.02,63.7,16.91,0.88,1.95,4.55,2.04,3.38,95.27,2.16,4.09,0.14,14800,131,0,60.46,1.63,0,0.0,7.0,26.92,25.0,229.63,41.0,376.6,5.017279836814924,1377.79,6.118097198041348,4160.93,4.736198448394496,1037.94,5.0,45.93,374.06,6622.58
EdenPrairiecity,39311,1.12,96.38,2.09,0.7,100.0,2.5353523450388877,6.91,2.5,3.12,3.06,3.15,85.74,27.77,0.61,0.23,2.66,2.08,0.96,93.78,0.31,0.46,0.2,64000,163,0,35.77,1.43,0,0.0,7.0,26.92,7.0,14.47,28.0,57.86,5.541263545158426,524.88,7.199678345691172,2764.92,4.394449154672439,165.32,13.0,26.86,374.06,3481.98
