communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
PalmBaycity,62632,7.49,89.25,1.76,5.29,100.0,30287,23.58,3.82,8.73,5.84,3.05,79.06,17.5,0.98,1.11,3.99,2.63,2.79,88.79,1.32,2.71,0.17,31700,116,0,31.24,0.15,4,5.24,22.0,28.84,46.0,60.3,388.0,508.61,952.0,1247.94,2520.0,3303.36,217.0,284.46,8.0,10.49,602.99,4846.24
Greshamcity,68235,1.08,93.83,2.75,3.35,100.0,31833,21.39,4.91,8.25,4.36,3.1,76.07,26.76,0.85,1.33,4.0,2.33,2.85,95.28,1.81,2.58,0.15,30200,140,22,44.93,5.73,1,1.25,52.0,65.0,110.0,137.51,111.0,138.76,736.0,920.07,2320.0,2900.22,679.0,848.81,29.0,36.25,342.53,4705.35
Eriecity,108718,12.04,86.05,0.47,2.4,100.0,22032,33.49,12.93,19.3,8.85,3.13,62.32,10.57,0.18,1.18,5.85,2.27,2.13,92.75,6.8,5.63,0.51,23400,121,223,57.84,3.82,7,6.45,59.0,54.34,426.0,392.35,345.0,317.75,999.0,920.08,3261.0,3003.4,377.0,347.22,63.0,58.02,770.88,4328.73
Provocity,86835,0.26,94.07,2.73,4.17,99.98,21162,17.17,4.87,29.56,5.85,3.47,84.56,53.28,2.3,0.82,15.02,3.22,11.79,96.85,2.85,2.4,0.2,53100,195,65,28.99,2.82,1,1.1,36.0,39.77,18.0,19.89,88.0,97.22,508.0,561.24,2889.0,3191.77,155.0,171.24,10.0,11.05,157.99,3935.3
Lewistoncity,39757,0.67,98.16,0.69,0.71,100.0,24051,31.82,10.26,13.95,7.5,2.94,66.51,3.68,0.17,2.48,2.91,2.09,1.41,92.43,4.48,6.29,0.37,36700,147,59,49.91,0.97,0,0.0,7.0,18.71,48.0,128.29,85.0,227.18,534.0,1427.24,1791.0,4786.85,52.0,138.98,20.0,53.45,374.18,6406.52
GrandRapidscity,189126,18.54,76.39,1.14,4.97,100.0,26809,26.02,10.72,16.12,7.35,3.2,62.73,25.08,0.63,1.57,6.93,2.38,2.84,93.64,5.82,6.65,0.4,35800,154,525,48.95,3.39,33,17.24,7.0,26.92,829.0,433.0,1793.0,936.5,3161.0,1651.02,8827.0,4610.43,1075.0,561.48,79.0,41.26,374.06,6864.2
VanWertcity,10891,1.46,96.5,0.39,2.45,0.0,25324,34.5,5.67,8.92,5.73,3.0,77.96,0.0,0.0,0.39,3.45,2.26,1.05,92.67,1.73,6.04,0.68,30500,106,13,58.45,0.2,0,0.0,16.0,138.7,0.0,0.0,38.0,329.4,108.0,936.2,402.0,3484.74,32.0,277.39,9.0,78.02,468.1,4776.35
NortonShorescity,21755,1.37,96.59,0.71,1.72,100.0,33646,30.47,3.88,7.23,5.11,3.04,83.22,5.8,0.05,0.63,3.89,2.29,1.38,95.92,1.42,1.76,0.0,43000,177,0,63.41,0.2,0,0.0,7.0,26.92,9.0,40.57,17.0,76.63,108.0,486.84,554.0,2497.3,38.0,171.29,3.0,13.52,374.06,3168.95
Ithacacity,29541,6.49,81.8,10.01,3.62,100.0,17738,18.13,5.37,39.35,4.9,2.84,59.38,45.08,3.85,0.85,4.2,2.2,2.68,95.45,0.44,4.43,0.11,58600,264,10,21.2,6.0,0,0.0,12.0,41.11,58.0,198.71,33.0,113.06,434.0,1486.91,1654.0,5666.71,33.0,113.06,3.0,10.28,352.88,7276.96
Jacksonvillecity,30013,26.68,67.65,3.01,5.23,100.0,25698,15.75,6.49,11.89,6.6,3.06,74.28,23.03,0.73,0.85,3.78,2.65,4.64,92.43,3.47,6.79,0.32,34500,160,20,35.75,0.16,3,5.16,25.0,43.02,101.0,173.81,181.0,311.47,778.0,1338.82,2292.0,3944.18,148.0,254.68,8.0,13.77,533.46,5551.44
Vermilioncity,11127,0.08,99.14,0.24,1.33,100.0,37500,24.52,5.26,8.54,4.74,3.19,83.28,9.9,0.08,0.31,4.63,2.44,1.74,91.0,1.27,1.59,0.48,39500,124,0,60.13,0.13,0,0.0,3.0,26.28,1.0,8.76,4.0,35.04,30.0,262.79,248.0,2172.39,11.0,96.36,0.0,0.0,70.08,2531.53
PembrokePinescity,65452,5.26,91.28,1.99,11.51,99.75,36431,34.6,2.63,5.08,3.51,2.87,80.41,13.61,1.3,2.16,2.56,2.23,2.95,90.44,0.18,0.33,0.12,40800,154,0,41.18,0.76,0,0.0,11.0,13.29,103.0,124.48,139.0,167.99,651.0,786.78,3193.0,3858.98,488.0,589.79,11.0,13.29,305.77,5248.85
Westervillecity,29092,1.72,96.87,1.13,0.71,100.0,48137,17.82,1.82,2.75,2.55,3.25,84.47,16.85,0.18,0.2,3.27,2.14,0.5,96.99,0.33,0.95,0.15,61300,197,12,47.14,0.69,0,0.0,12.0,34.3,17.0,48.59,14.0,40.02,169.0,483.05,885.0,2529.58,23.0,65.74,17.0,48.59,122.91,3126.97
NorthAdamscity,16797,1.3,97.48,0.54,1.18,0.0,22100,36.6,13.12,14.33,9.86,2.97,64.62,6.1,0.08,0.65,3.55,2.16,0.95,91.65,2.32,5.03,1.26,45100,185,0,53.72,1.84,0,0.0,2.0,12.85,2.0,12.85,85.0,545.96,151.0,969.88,406.0,2607.75,20.0,128.46,0.0,0.0,571.65,3706.08
Wallingtonborough,10828,2.71,93.43,2.62,4.39,100.0,32332,29.62,4.61,5.18,8.03,2.95,79.6,25.04,4.01,8.73,3.55,2.11,2.72,95.69,0.0,1.18,0.76,75600,244,0,65.09,6.53,0,0.0,0.0,0.0,3.0,28.46,2.0,18.97,52.0,493.31,201.0,1906.84,51.0,483.83,4.0,37.95,47.43,2921.92
Mequoncity,18885,2.31,96.22,1.26,0.74,100.0,60900,22.17,2.05,2.14,2.84,3.16,91.96,9.87,0.16,0.6,3.99,2.47,0.24,96.62,1.37,0.0,0.46,100500,369,0,55.38,1.01,0,0.0,0.0,0.0,0.0,0.0,2.0,9.24,35.0,161.66,211.0,974.55,17.0,78.52,2.0,9.24,9.24,1223.96
Cumberlandcity,23706,4.42,94.79,0.54,0.45,100.0,16442,43.46,14.84,26.39,10.56,2.9,60.6,6.82,0.08,0.32,3.24,2.11,0.79,89.81,4.21,6.16,0.32,29500,125,30,56.31,1.49,0,0.0,5.0,20.77,15.0,62.31,250.0,1038.55,222.0,922.23,934.0,3880.03,51.0,211.86,0.0,0.0,1121.64,5014.12
CottageGrovecity,22935,1.16,96.55,1.14,1.84,97.95,46027,10.18,3.65,2.63,4.23,3.51,87.46,14.76,0.06,0.46,5.51,3.18,1.31,96.5,1.61,0.31,0.0,23500,115,0,60.94,1.86,0,0.0,3.0,11.08,16.0,59.08,34.0,125.55,108.0,398.8,630.0,2326.35,20.0,73.85,1.0,3.69,195.71,2802.7
Berkeleycity,12450,65.57,33.57,0.39,0.65,100.0,26372,23.28,10.26,15.65,11.85,3.34,51.38,24.79,0.06,0.49,7.96,2.87,5.07,90.95,23.71,2.41,0.11,15500,159,0,60.99,4.04,3,23.43,5.0,39.05,56.0,437.33,45.0,351.43,207.0,1616.56,326.0,2545.88,121.0,944.94,4.0,31.24,851.23,5138.62
Kingstoncity,23095,10.11,87.39,1.4,2.73,0.0,29133,35.18,10.13,11.76,5.58,2.99,61.98,13.68,0.48,0.81,4.43,2.09,2.2,92.0,6.62,5.18,0.61,44300,189,134,55.04,1.58,0,0.0,10.0,42.78,22.0,94.11,46.0,196.77,173.0,740.04,909.0,3888.44,57.0,243.83,5.0,21.08,333.66,4425.450000000001
Denvercity,467610,12.84,72.11,2.35,22.96,99.99,25106,24.24,7.61,17.13,6.77,3.0,62.31,26.73,1.3,3.0,5.49,1.98,4.23,88.03,6.41,5.49,0.35,41000,189,1169,46.26,8.19,74,14.63,393.0,77.69,1863.0,368.3,2922.0,577.65,9128.0,1804.51,17858.0,3530.34,7558.0,1494.14,440.0,86.98,1038.27,6915.98
GalenaParkcity,10033,10.16,63.76,0.23,46.62,100.0,24103,26.61,4.77,19.42,8.29,3.71,79.8,19.07,3.04,9.62,15.72,3.65,17.23,92.96,8.19,8.61,0.15,15100,102,0,52.7,0.9,0,0.0,2.0,19.2,7.0,67.22,43.0,412.91,91.0,873.82,154.0,1478.78,32.0,307.28,1.0,9.6,499.33,2669.48
Leicestertown,10191,0.8,97.85,0.62,1.25,52.81,40321,27.88,4.72,4.1,5.55,3.26,82.96,35.2,0.91,0.63,4.82,2.16,1.39,95.29,3.51,0.0,0.0,48200,259,0,64.02,1.1,1,9.42,0.0,0.0,1.0,9.42,31.0,292.01,39.0,367.37,100.0,941.97,1.0,9.42,0.0,0.0,310.85,1318.76
Moorecity,40318,1.78,90.19,1.28,3.36,100.0,32984,13.5,3.81,7.95,4.53,3.27,79.29,10.07,0.14,0.52,4.37,2.99,3.24,91.52,4.06,3.81,0.27,24000,171,0,47.81,0.11,0,0.0,24.0,56.0,18.0,42.0,100.0,233.35,428.0,998.74,1081.0,2522.52,156.0,364.03,8.0,18.67,331.36,3903.95
Alamedacity,76459,6.72,69.91,19.25,9.09,100.0,38122,20.86,5.98,6.81,3.53,3.02,71.07,21.36,2.23,3.41,4.78,2.28,6.39,95.28,0.69,1.41,0.41,146400,230,35,40.05,14.46,1,1.26,26.0,32.88,239.0,302.28,208.0,263.07,769.0,972.59,3278.0,4145.85,479.0,605.82,46.0,58.18,599.49,5782.44
BeaverDamcity,14196,0.13,98.56,0.56,1.18,0.0,25976,33.19,6.03,7.18,4.22,3.02,78.36,8.72,0.09,0.3,3.28,2.02,1.1,95.9,0.0,1.69,0.43,25600,142,5,54.6,0.15,0,0.0,4.0,26.77,0.0,0.0,35.0,234.21,61.0,408.19,728.0,4871.52,12.0,80.3,1.0,6.69,260.97,5366.7
Wallingfordtown,40822,1.01,97.13,0.92,3.22,86.32,42783,25.1,3.08,3.1,4.45,3.11,83.83,19.01,0.63,1.41,3.69,2.15,1.36,95.17,1.3,1.01,0.23,66800,227,17,61.42,0.47,1,2.42,5.0,12.1,13.0,31.45,17.0,41.13,224.0,541.93,835.0,2020.13,124.0,300.0,13.0,31.45,87.1,2893.5
Fairfieldcity,39729,3.29,94.96,1.41,0.73,100.0,38531,17.84,2.92,3.77,3.66,3.06,81.13,24.09,0.31,0.44,3.18,2.11,0.77,93.91,0.0,1.22,0.01,35100,131,0,43.62,0.54,2,4.87,8.0,19.48,24.0,58.43,162.0,394.43,316.0,769.38,1422.0,3462.21,116.0,282.43,9.0,21.91,477.21,4535.94
Millbraecity,20412,1.15,78.25,16.89,11.17,100.0,45999,32.25,2.44,5.4,3.19,2.98,79.05,23.42,3.91,4.65,4.03,2.34,5.26,97.24,0.44,0.38,0.11,176101,353,0,59.1,5.08,1,4.77,4.0,19.07,27.0,128.74,29.0,138.27,97.0,462.5,369.0,1759.4,66.0,314.69,3.0,14.3,290.85,2550.9
BossierCitycity,52721,18.06,79.32,1.51,2.63,100.0,25918,20.66,5.77,15.96,7.25,3.15,71.91,12.03,0.15,0.32,4.28,2.63,4.32,87.24,18.29,5.77,0.58,34700,171,13,45.07,0.28,9,16.44,21.0,38.35,75.0,136.96,483.0,882.05,558.0,1019.01,2550.0,4656.77,215.0,392.63,18.0,32.87,1073.8,6101.28
Brainerdcity,12353,0.32,97.8,0.4,0.52,0.0,17985,35.65,12.54,21.03,8.38,2.99,62.29,0.89,0.01,0.07,4.07,1.99,2.33,94.78,2.8,6.43,0.77,27000,172,0,47.17,0.58,0,0.0,7.0,26.92,5.0,36.6,17.0,124.45,173.0,1266.47,775.0,5673.5,64.0,468.52,3.0,21.96,374.06,7430.45
Lancastercity,55551,12.24,70.87,1.96,20.56,100.0,22210,27.96,13.56,20.93,6.47,3.2,54.51,18.43,0.5,4.83,8.4,2.44,5.3,94.31,5.47,7.75,0.75,27600,151,348,45.03,5.48,11,19.03,45.0,77.83,273.0,472.19,177.0,306.14,882.0,1525.53,2784.0,4815.28,313.0,541.37,30.0,51.89,875.19,6934.07
LakeCharlescity,70580,41.64,57.3,0.53,1.15,100.0,21225,28.33,11.65,23.57,10.56,3.17,62.74,17.03,0.13,0.98,6.25,2.44,4.64,89.85,6.17,6.39,0.63,38800,192,15,55.31,0.93,12,16.47,30.0,41.17,165.0,226.41,441.0,605.13,940.0,1289.84,2932.0,4023.22,314.0,430.86,14.0,19.21,889.17,5763.14
Ashlandtown,12066,1.9,95.3,2.06,1.97,85.86,51173,18.71,4.0,1.92,5.21,3.06,82.36,14.59,0.43,1.22,3.26,2.19,0.96,95.56,1.4,0.59,0.19,63300,297,0,55.14,3.31,0,0.0,0.0,0.0,1.0,8.0,43.0,343.81,25.0,199.89,70.0,559.69,2.0,15.99,0.0,0.0,351.8,775.57
Richlandtownship,12777,1.11,97.96,0.8,0.33,73.08,27154,37.21,4.55,7.54,5.82,2.92,84.55,24.77,0.0,0.49,2.14,1.85,0.31,96.16,1.64,1.4,0.5,37300,127,23,63.21,0.86,0,0.0,4.0,28.22,0.0,0.0,72.0,508.01,52.0,366.89,238.0,1679.25,15.0,105.84,3.0,21.17,536.23,2173.15
Arcadiacity,48290,0.77,71.48,23.45,10.66,100.0,47347,26.65,3.58,5.23,3.63,3.1,80.37,33.32,6.15,6.21,4.91,2.23,6.06,94.19,2.92,0.42,0.36,183601,319,0,52.33,1.76,2,3.93,4.0,7.86,96.0,188.58,101.0,198.4,480.0,942.88,1453.0,2854.17,328.0,644.3,21.0,41.25,398.76,4482.6
Miltontown,25725,4.72,93.76,1.2,1.01,100.0,53130,36.59,3.99,3.04,4.52,3.32,86.06,9.9,0.48,0.48,6.61,2.25,0.48,97.18,1.18,0.11,0.2,105300,453,0,69.44,10.43,0,0.0,3.0,11.32,15.0,56.61,35.0,132.09,70.0,264.18,247.0,932.18,48.0,181.15,0.0,0.0,200.02,1377.51
Wilsoncity,36930,46.92,52.36,0.31,0.7,0.0,21881,28.49,12.92,23.52,8.28,3.04,54.55,32.91,0.19,0.67,4.55,2.38,3.8,94.01,7.81,9.5,0.31,43900,144,30,46.94,0.87,8,20.24,19.0,48.06,186.0,470.48,360.0,910.61,1348.0,3409.72,2695.0,6816.92,266.0,672.84,15.0,37.94,1449.39,10937.42
HighlandParkcity,30575,2.57,93.7,2.36,4.7,100.0,71905,20.61,1.48,2.83,2.08,3.06,88.55,15.69,1.23,2.28,3.36,2.34,1.35,96.39,0.73,0.69,0.14,221900,483,0,63.01,11.56,0,0.0,7.0,26.92,7.0,22.81,4.0,13.03,53.0,172.71,420.0,1368.61,34.0,110.79,1.0,3.26,374.06,1655.37
Indiocity,36793,4.03,54.48,1.6,68.13,100.0,25976,20.18,11.32,21.24,9.83,3.8,70.16,34.09,6.47,21.27,18.06,3.45,29.63,82.49,6.53,7.05,0.94,33900,218,21,42.86,1.14,13,32.78,31.0,78.18,144.0,363.15,189.0,476.63,691.0,1742.62,1671.0,4214.06,467.0,1177.72,10.0,25.22,950.75,7159.61
Frederickcity,40148,12.83,84.25,1.93,2.11,100.0,34891,20.6,5.18,7.96,3.17,3.03,71.07,40.55,1.14,0.86,3.82,2.35,2.12,94.34,1.28,5.17,0.43,54200,202,43,38.81,2.28,3,6.39,30.0,63.88,88.0,187.37,461.0,981.58,443.0,943.26,1587.0,3379.11,150.0,319.39,19.0,40.46,1239.22,4682.21
MercerIslandcity,20816,1.44,89.99,8.04,1.44,100.0,61572,26.71,1.27,2.3,3.24,2.97,83.51,24.05,1.69,0.98,2.82,2.05,0.9,96.23,0.32,0.2,0.59,247900,280,0,55.15,6.42,0,0.0,3.0,14.09,6.0,28.18,13.0,61.06,90.0,422.71,313.0,1470.1,19.0,89.24,7.0,32.88,103.33,2014.94
ForestParkcity,18609,43.71,54.35,1.38,0.91,100.0,37050,16.92,4.16,5.55,5.23,3.29,75.53,20.47,0.28,0.89,6.38,2.31,1.34,94.83,0.28,0.86,0.2,24500,144,0,55.61,3.79,1,5.27,10.0,52.71,37.0,195.03,14.0,73.8,75.0,395.34,1027.0,5413.53,27.0,142.32,9.0,47.44,326.81,5998.63
Logancity,32762,0.59,91.36,5.11,3.13,100.0,21312,18.57,4.61,21.65,6.84,3.36,85.02,61.69,3.59,1.81,11.26,2.7,8.88,96.45,0.25,5.11,0.15,35800,119,4,33.84,0.92,1,2.71,9.0,24.4,5.0,13.55,18.0,48.79,131.0,355.1,1162.0,3149.82,30.0,81.32,1.0,2.71,89.45,3588.95
RockvilleCentrevillage,24727,3.91,93.76,1.11,5.69,100.0,55476,33.78,3.93,3.32,3.63,3.27,85.93,9.72,0.32,1.29,6.48,1.98,1.96,96.53,0.91,0.41,0.15,141200,321,11,73.38,21.8,0,0.0,1.0,4.0,28.0,111.92,18.0,71.95,86.0,343.77,453.0,1810.77,108.0,431.71,5.0,21.08,187.87,4425.450000000001
Mankatocity,31468,0.69,96.26,2.27,1.05,0.0,22476,23.9,7.26,25.16,5.3,2.98,73.28,45.12,1.13,0.96,3.83,2.24,2.85,95.99,1.71,2.01,0.45,25700,169,82,35.35,2.43,0,0.0,7.0,26.92,9.0,28.39,26.0,82.02,329.0,1037.89,1762.0,5558.53,108.0,340.7,3.0,9.46,374.06,6946.59
NewportNewscity,170045,33.57,62.58,2.33,2.77,100.0,27469,19.97,7.74,14.04,5.93,3.08,68.16,21.49,0.53,0.79,3.94,2.49,3.58,91.72,3.83,7.26,0.31,35800,172,96,41.39,2.9,22,12.16,103.0,56.93,71.0,39.24,1334.0,737.3,2101.0,1161.22,7267.0,4016.47,684.0,378.05,63.0,34.82,845.63,5590.56
AlexanderCitycity,14917,28.05,71.62,0.18,0.12,0.0,20970,35.11,8.59,17.07,4.75,3.08,67.29,44.9,0.0,0.33,3.97,2.41,3.67,93.11,2.35,9.17,0.84,38100,134,0,58.85,0.25,4,26.29,1.0,6.57,11.0,72.29,36.0,236.59,56.0,368.03,77.0,506.05,4.0,26.29,0.0,0.0,341.75,900.37
Cranfordtownship,22633,3.04,95.25,1.46,2.4,100.0,54469,30.75,1.52,2.51,2.57,3.13,86.62,8.34,0.42,0.88,3.71,2.1,0.64,97.23,0.86,0.58,0.73,70100,327,0,70.01,8.46,0,0.0,2.0,8.61,6.0,25.84,16.0,68.9,70.0,301.43,437.0,1881.76,45.0,193.77,1.0,4.31,103.35,2381.26
Banningcity,20570,9.5,69.05,7.39,23.22,0.0,22514,43.36,18.38,16.86,10.81,3.19,65.94,28.31,2.7,7.18,10.1,3.18,12.0,89.77,3.07,6.94,0.36,60700,183,36,41.35,0.44,5,21.21,8.0,33.94,56.0,237.6,142.0,602.49,406.0,1722.6,712.0,3020.92,199.0,844.33,89.0,377.61,895.24,5965.46
LosBanoscity,14519,2.69,70.79,1.87,35.94,0.0,24649,26.45,17.34,19.4,10.21,3.39,69.37,16.8,2.06,7.84,9.73,3.06,13.14,94.12,0.34,6.2,0.28,67400,149,17,51.15,0.0,0,0.0,4.0,22.19,19.0,105.4,274.0,1519.94,216.0,1198.2,793.0,4398.96,73.0,404.95,0.0,0.0,1647.53,6002.11
Glasgowcity,12351,8.69,90.79,0.32,0.28,0.0,17805,37.73,18.36,24.71,9.08,2.94,69.57,0.0,0.0,0.34,2.32,2.21,1.38,92.92,1.05,10.61,0.56,34400,136,0,51.99,0.18,2,15.53,0.0,0.0,0.0,0.0,6.0,46.6,29.0,225.24,54.0,419.42,4.0,31.07,0.0,0.0,62.14,675.73
Laurinburgcity,11643,45.0,50.05,0.41,0.67,0.0,16496,36.46,20.68,29.39,12.39,3.16,46.92,36.73,0.4,0.7,6.54,2.43,4.98,92.32,1.4,12.68,0.37,35500,172,0,51.69,0.39,1,7.49,8.0,59.96,28.0,209.85,88.0,659.52,284.0,2128.46,736.0,5516.0,45.0,337.26,14.0,104.92,936.82,8086.64
Portalescity,10690,1.84,73.12,0.84,33.32,0.0,16162,33.25,15.35,34.98,9.67,3.13,65.47,34.81,1.23,3.83,6.72,2.35,6.34,89.27,1.96,16.74,0.68,34300,107,0,41.52,0.0,3,23.98,5.0,39.97,2.0,15.99,27.0,215.83,195.0,1558.75,228.0,1822.54,11.0,87.93,0.0,0.0,295.76,3469.22
Romuluscity,22897,21.83,76.28,0.66,1.9,100.0,31723,21.84,12.05,12.94,9.6,3.31,65.89,5.03,0.06,0.44,6.9,2.62,4.16,95.39,7.12,4.36,0.5,21700,193,97,59.29,0.14,3,12.98,7.0,26.92,50.0,216.25,148.0,640.11,323.0,1397.0,1147.0,4960.86,423.0,1829.51,11.0,47.58,374.06,8234.94
Beniciacity,24437,5.32,84.02,7.95,7.4,100.0,49660,17.08,5.31,5.43,4.19,3.1,77.42,17.17,0.79,1.17,3.67,2.32,2.66,96.05,1.06,1.38,0.26,92500,305,0,41.99,3.11,0,0.0,8.0,29.45,21.0,77.32,42.0,154.63,313.0,1152.39,605.0,2227.46,81.0,298.22,6.0,22.09,261.4,3700.16
Medfordtownship,20526,0.42,98.11,1.14,0.97,77.01,59834,20.78,1.58,2.3,4.36,3.32,88.78,7.45,0.1,0.41,4.46,2.05,0.55,96.23,1.49,0.47,0.0,107000,463,0,61.42,2.02,2,9.52,3.0,14.28,5.0,23.8,14.0,66.63,88.0,418.83,313.0,1489.7,11.0,52.35,3.0,14.28,114.23,1975.16
MineralWellscity,14870,5.14,86.58,1.02,12.31,0.0,19456,35.8,10.95,23.17,9.68,3.11,71.73,19.06,0.45,1.41,5.93,2.74,5.62,87.02,5.67,15.77,0.64,33700,145,0,49.07,0.69,1,6.7,11.0,73.71,3.0,20.1,87.0,582.95,180.0,1206.11,446.0,2988.47,46.0,308.23,25.0,167.52,683.46,4670.33
Alhambracity,82106,2.0,40.85,38.14,36.08,100.0,31368,21.03,11.58,14.75,6.05,3.4,71.03,28.82,8.94,17.72,11.37,2.76,21.45,95.39,2.93,2.02,0.51,108700,219,53,41.72,5.99,3,3.54,19.0,22.4,311.0,366.59,129.0,152.06,894.0,1053.81,1720.0,2027.47,799.0,941.83,33.0,38.9,544.59,4062.0
NewAlbanycity,36322,6.2,93.17,0.26,0.49,100.0,23933,31.56,9.07,15.48,6.96,2.95,63.66,23.36,0.08,0.29,3.26,2.26,1.91,94.22,1.33,8.35,0.23,31000,183,16,53.72,1.2,1,2.61,14.0,36.6,21.0,54.89,454.0,1186.74,187.0,488.81,1407.0,3677.85,116.0,303.22,35.0,91.49,1280.84,4561.38
Annapoliscity,33187,33.04,64.94,1.34,1.46,100.0,35516,22.19,6.75,12.12,5.37,2.97,54.67,20.49,0.5,0.75,4.75,2.27,3.16,92.19,14.95,4.62,0.22,93900,304,10,47.02,5.05,4,11.29,26.0,73.4,201.0,567.46,275.0,776.38,552.0,1558.4,1559.0,4401.34,143.0,403.72,75.0,211.74,1428.53,6575.2
Whitewatercity,10170,1.92,95.28,1.7,1.9,0.0,19635,23.02,3.1,32.74,4.36,2.99,75.5,38.54,0.9,0.86,4.53,2.31,4.83,95.53,2.56,0.87,0.0,30500,217,14,31.75,0.37,0,0.0,8.0,58.06,2.0,14.51,9.0,65.32,39.0,283.04,305.0,2213.51,10.0,72.57,3.0,21.77,137.89,2590.9
Greercity,10322,26.53,72.89,0.15,0.78,100.0,18049,38.51,11.2,19.85,6.47,2.99,58.64,33.96,0.12,0.54,4.51,2.45,4.25,93.45,2.03,15.46,0.16,33000,138,0,56.9,0.0,2,16.62,3.0,24.93,36.0,299.15,119.0,988.86,155.0,1288.02,495.0,4113.35,33.0,274.22,0.0,0.0,1329.57,5675.59
Millburntownship,18630,1.2,93.59,4.94,1.67,100.0,83275,29.27,2.17,1.94,2.25,3.06,89.7,17.12,1.53,1.23,3.16,1.92,0.54,97.2,1.51,0.17,0.24,235401,340,9,66.9,17.53,0,0.0,1.0,5.29,14.0,74.04,7.0,37.02,111.0,587.02,439.0,2321.65,131.0,692.79,0.0,0.0,116.35,3601.46
Warwickcity,85427,0.79,97.97,0.83,0.99,100.0,35786,32.68,5.3,4.84,5.44,3.08,81.43,7.92,0.19,0.67,3.67,1.91,1.06,95.15,2.23,0.95,0.3,45800,305,0,65.58,1.76,3,3.5,17.0,19.83,35.0,40.83,308.0,359.35,517.0,603.19,2444.0,2851.44,636.0,742.03,48.0,56.0,423.52,4252.66
Pepperelltown,10098,0.79,98.28,0.68,0.98,0.0,44492,15.65,4.0,3.98,5.47,3.36,85.76,18.2,0.43,0.45,5.3,2.37,0.95,96.58,0.0,1.15,0.17,70100,301,0,55.6,0.59,1,9.55,0.0,0.0,0.0,0.0,21.0,200.63,55.0,525.46,119.0,1136.91,6.0,57.32,0.0,0.0,210.18,1719.69
EastBrunswicktownship,43548,2.23,88.14,9.06,2.86,100.0,58769,20.27,2.69,2.27,3.86,3.26,89.38,19.37,1.66,2.02,4.34,2.31,1.48,96.92,1.05,0.23,0.41,94500,268,7,62.42,10.0,0,0.0,11.0,24.24,18.0,39.67,40.0,88.16,213.0,469.44,1186.0,2613.89,101.0,222.6,7.0,15.43,152.07,3321.36
FortSmithcity,72798,7.68,86.25,4.09,1.42,100.0,23835,28.41,5.25,13.8,5.61,3.02,74.27,27.51,0.64,1.44,4.12,2.18,3.37,89.69,1.2,10.03,0.4,38300,124,19,48.19,0.06,4,5.3,66.0,87.51,62.0,82.21,389.0,515.77,963.0,1276.83,3956.0,5245.22,391.0,518.42,23.0,30.5,690.79,7070.97
Bostoncity,574283,25.59,62.84,5.29,10.79,100.0,29180,21.15,11.94,18.71,8.32,3.19,52.51,33.9,4.73,6.36,8.4,2.25,6.88,91.07,6.94,3.36,0.85,62100,409,2245,47.82,32.2,98,17.8,480.0,87.16,4081.0,741.04,6184.0,1122.9,7982.0,1449.39,24789.0,4501.24,11932.0,2166.64,5.0,21.08,1968.89,4425.450000000001
SouthMilwaukeecity,20958,0.32,98.08,0.54,1.88,100.0,31998,30.11,4.21,5.01,4.6,3.04,76.56,4.34,0.09,1.07,3.42,2.09,1.69,97.54,0.48,1.93,0.61,25100,164,0,61.91,2.78,0,0.0,5.0,24.55,8.0,39.28,12.0,58.91,145.0,711.87,671.0,3294.22,25.0,122.74,18.0,88.37,122.74,4217.19
Glastonburytown,27901,0.93,95.98,2.43,2.01,70.81,57464,23.53,2.05,2.35,2.84,3.06,86.12,16.89,0.64,0.68,2.89,2.15,0.6,96.39,0.76,0.36,0.05,109100,383,0,58.73,2.49,0,0.0,4.0,14.32,1.0,3.58,10.0,35.8,92.0,329.35,425.0,1521.44,15.0,53.7,1.0,3.58,53.7,1908.07
Midvalecity,11886,0.39,87.04,3.87,15.3,100.0,21183,26.27,9.85,20.7,7.12,3.17,62.31,30.65,1.48,3.43,7.92,2.4,7.67,93.12,3.8,7.58,0.86,24600,84,0,41.09,3.72,0,0.0,8.0,64.75,16.0,129.5,37.0,299.47,182.0,1473.09,912.0,7381.63,51.0,412.79,5.0,40.47,493.73,9307.97
Bloomingtoncity,60633,4.03,91.16,4.04,1.64,100.0,18393,16.0,4.65,31.46,6.83,2.81,67.48,54.9,3.03,1.31,2.29,2.09,2.85,95.27,1.15,3.7,0.25,54700,170,61,23.52,3.45,0,0.0,20.0,31.69,10.0,15.84,485.0,768.45,354.0,560.89,1797.0,2847.23,160.0,253.51,5.0,7.92,815.98,3669.55
